,id,fullName,shortName,nationality,dateOfBirth,rightArmedBowl,rightHandedBat,bowlingStyle
390,397,RS Sodhi,RS Sodhi,,2012-04-30,False,True,
391,398,Adrian Barath,A Barath,West Indian,1990-04-14,False,True,
392,399,Damien Martyn,DR Martyn,Australian,1971-10-21,False,True,
393,400,Adam Voges,A Voges,Australian,1979-10-04,False,True,
394,401,Amit Uniyal,A Uniyal,Indian,1981-11-21,False,False,
395,402,C Madan,C Madan,,2012-04-30,False,True,
396,403,C Ganapathy,C Ganapathy,,2012-04-30,False,True,
397,404,JM Kemp,JM Kemp,,2012-04-30,False,True,
398,405,Shane Bond,SE Bond,New Zealander,1975-06-07,False,True,
399,406,MB Parmar,MB Parmar,,2012-04-30,False,True,
400,407,RS Gavaskar,RS Gavaskar,,2012-04-30,False,True,
401,408,Anirudh Singh,Anirudh Singh,Indian,1980-08-02,False,False,
402,409,Bodapati Sumanth,B Sumanth,Indian,1988-05-10,False,True,
403,410,Kemar Roach,K Roach,West Indian,1988-06-30,False,True,
404,411,SS Mundhe,SS Mundhe,Indian,2012-05-01,False,True,
405,412,Anureet Singh,Anureet Singh,Indian,1982-02-26,False,True,
406,413,Dwayne Smith,DR Smith,West Indian,1983-04-12,True,True,
407,414,Yashpal Singh,Yashpal Singh,Indian,2012-05-03,False,True,
408,416,Prasanth Parameswaran,Parameswaran,Indian,1985-05-30,False,True,
409,417,Mignon du Preez,M du Preez,South African,1989-06-13,False,True,
410,418,Trisha Chetty,T Chetty,South African,1988-06-26,False,True,
411,419,Susan Benade,S Benade,South African,1982-02-16,False,True,
412,420,Dinesha Devnarain,D Devnarain,South African,1988-11-12,False,True,
413,421,Shandre Fritz,S Fritz,South African,1985-07-21,False,True,
414,422,Alison Hodgkinson,A Hodgkinson,South African,1977-01-30,False,True,
415,423,Shabnim Ismail,S Ismail,South African,1988-10-05,False,True,
416,424,Marizanne Kapp,M Kapp,South African,1990-01-04,False,True,
417,425,Ayabonga Khaka,A Khaka,South African,1992-07-18,False,True,
418,426,Marcia Letsoalo,M Letsoalo,South African,1984-04-11,False,True,
419,427,Sunette Loubser,S Loubser,South African,1982-09-26,False,True,
420,428,Sune Luus,S Luus,South African,1996-01-05,False,True,
421,429,Yolandi van der Westhuizen,Y van der Westhuizen,South African,1981-12-11,False,True,
422,430,Dane van Niekerk,D van Niekerk,South African,1993-05-14,False,True,
423,431,Martin Guptill,M Guptill,New Zealander,1986-09-30,True,True,
424,432,Ronnie Hira,R Hira,New Zealander,1987-01-21,False,False,
425,433,Kyle Mills,K Mills,New Zealander,1979-03-15,False,True,
426,434,Adam Milne,A Milne,New Zealander,1992-04-13,True,True,
427,435,Rob Nicol,R Nicol,New Zealander,1983-05-28,False,True,
428,439,BJ Watling,BJ Watling,New Zealander,1985-07-09,False,True,
429,440,Kane Williamson,K Williamson,New Zealander,1990-08-08,False,True,
430,441,Mohammad Hafeez,M Hafeez,Pakistani,1980-10-17,False,True,
431,442,Abdul Razzaq,A Razzaq,Pakistani,1979-12-02,False,True,
432,443,Asad Shafiq,A Shafiq,Pakistani,1986-01-28,False,True,
433,444,Imran Nazir,I Nazir,Pakistani,1981-12-16,False,True,
434,446,Mohammad Sami,M Sami,Pakistani,1981-02-24,False,True,
435,447,Nasir Jamshed,N Jamshed,Pakistani,1989-12-06,False,False,
436,448,Raza Hasan,R Hasan,Pakistani,1974-12-19,False,True,
437,449,Saeed Ajmal,S Ajmal,Pakistani,1977-10-14,False,True,
438,453,Umar Akmal,U Akmal,Pakistani,1990-05-26,False,True,
439,455,Yasir Arafat,Y Arafat,Pakistani,1982-03-12,False,True,
440,456,Hashim Amla,H Amla,South African,1983-03-31,True,True,
441,457,Farhaan Behardien,F Behardien,South African,1983-10-09,False,True,
442,458,Justin Ontong,J Ontong,South African,1980-01-04,False,True,
443,459,Lonwabo Tsotsobe,L Tsotsobe,South African,1984-03-07,False,True,
444,460,Jodie Fields,J Fields,Australian,1984-06-19,False,True,
445,461,Alex Blackwell,A Blackwell,Australian,1983-08-31,False,True,
446,462,Jess Cameron,J Cameron,Australian,1989-06-26,False,True,
447,463,Sarah Coyte,S Coyte,Australian,1991-03-30,False,True,
448,464,Lauren Ebsary,L Ebsary,Australian,1983-03-15,False,True,
449,465,Rachael Haynes,R Haynes,Australian,1986-12-26,False,False,
450,466,Alyssa Healy,A Healy,Australian,1990-03-24,False,True,
451,467,Julie Hunter,J Hunter,Australian,1984-03-15,False,True,
452,468,Jess Jonassen,J Jonassen,Australian,1992-11-05,False,False,
453,469,Meg Lanning,M Lanning,Australian,1992-03-25,False,True,
454,470,Erin Osborne,E Osborne,Australian,1989-06-27,False,True,
455,471,Ellyse Perry,E Perry,Australian,1990-11-03,False,True,
456,472,Leah Poulton,L Poulton,Australian,1984-02-27,False,True,
457,473,Lisa Sthalekar,L Sthalekar,Australian,1979-08-13,False,True,
458,474,Suzie Bates,S Bates,New Zealander,1987-09-16,False,True,
459,475,Erin Bermingham,E Bermingham,New Zealander,1981-04-18,False,True,
460,476,Kate Broadmore,K Broadmore,New Zealander,1991-11-11,False,True,
461,477,Nicola Browne,N Browne,New Zealander,1983-09-14,False,True,
462,478,Sophie Devine,S Devine,New Zealander,1989-09-01,False,True,
463,479,Lucy Doolan,L Doolan,New Zealander,1987-12-11,False,True,
464,480,Sara McGlashan,S McGlashan,New Zealander,1982-03-28,False,True,
465,481,Frances Mackay,F Mackay,New Zealander,1990-06-01,False,True,
466,482,Katey Martin,K Martin,New Zealander,1985-02-07,False,True,
467,483,Morna Nielsen,M Nielsen,New Zealander,1990-02-24,False,True,
468,484,Katie Perkins,K Perkins,New Zealander,1988-07-07,False,True,
469,485,Liz Perry,L Perry,New Zealander,1987-11-22,False,True,
470,486,Sian Ruck,S Ruck,New Zealander,1983-12-08,False,True,
471,487,Amy Satterthwaite,A Satterthwaite,New Zealander,1986-10-07,False,False,
472,488,Pat Cummins,P Cummins,Australian,1993-05-08,True,True,FAST_SEAM
473,489,Xavier Doherty,X Doherty,Australian,1982-11-22,False,True,
474,490,Mitchell Starc,M Starc,Australian,1990-01-30,False,True,
475,491,Mushfiqur Rahim,M Rahim,Bangladeshi,1988-09-01,False,True,
476,492,Mahmudullah,Mahmudullah,Bangladeshi,1986-02-04,False,True,
477,493,Abul Hasan,A Hasan,Bangladeshi,1992-08-05,True,False,MEDIUM_SEAM
478,494,Elias Sunny,E Sunny,Bangladeshi,2012-08-16,False,False,
479,495,Farhad Reza,F Reza,Bangladeshi,1986-06-16,False,True,
480,496,Jahurul Islam,J Islam,Bangladeshi,2012-08-16,False,True,
481,497,Junaid Siddique,J Siddique,Bangladeshi,1987-10-30,False,False,
482,498,Nasir Hossain,N Hossain,Bangladeshi,1991-11-30,False,True,
483,499,Shafiul Islam,S Islam,Bangladeshi,1989-10-06,False,True,
484,500,Ziaur Rahman,Z Rahman,Bangladeshi,2012-08-16,False,True,
485,501,Upul Tharanga,WU Tharanga,Sri Lankan,1985-02-02,False,False,
486,502,Lahiru Thirimanne,L Thirimanne,Sri Lankan,1989-09-07,False,False,
487,503,Jeevan Mendis,J Mendis,Sri Lankan,1983-01-15,False,False,
488,504,Rangana Herath,R Herath,Sri Lankan,1978-03-19,False,False,
489,505,Nuwan Pradeep,N Pradeep,Sri Lankan,1986-10-19,False,True,
490,506,Jonny Bairstow,J Bairstow,English,1989-09-26,False,True,
491,507,Tim Bresnan,T Bresnan,English,1985-02-28,False,True,
492,508,Danny Briggs,D Briggs,English,1991-04-30,False,True,
493,509,Jos Buttler,J Buttler,English,1990-09-08,True,True,
494,510,Steven Finn,S Finn,English,1989-04-04,False,True,
495,511,Alex Hales,A Hales,English,1989-01-03,False,True,
496,512,Craig Kieswetter,C Kieswetter,English,1987-11-28,False,True,
497,513,Samit Patel,S Patel,English,1984-11-30,False,True,
498,514,Graeme Swann,G Swann,English,1979-03-24,False,True,
499,515,William Porterfield,W Porterfield,Irish,1984-09-06,False,False,
500,516,Alex Cusack,A Cusack,Irish,1980-10-29,False,True,
501,517,George Dockrell,G Dockrell,Irish,1992-07-22,False,True,
502,518,Trent Johnston,T Johnston,Irish,1974-04-29,False,True,
503,519,Nigel Jones,N Jones,Irish,1982-04-22,False,True,
504,520,Ed Joyce,E Joyce,Irish,1978-09-22,False,False,
505,521,Tim Murtagh,T Murtagh,Irish,1981-08-02,False,False,
506,522,Kevin O'Brien,K O'Brien,Irish,1984-03-04,False,True,
507,523,Niall O'Brien,N O'Brien,Irish,1981-11-08,False,False,
508,524,Boyd Rankin,B Rankin,Irish,1984-07-05,False,False,
509,525,Max Sorensen,M Sorensen,Irish,1985-11-18,False,True,
510,526,Paul Stirling,P Stirling,Irish,1990-09-03,False,True,
511,527,Stuart Thompson,S Thompson,Irish,1991-08-15,False,False,
512,528,Andrew White,A White,Irish,1980-07-03,False,True,
513,529,Gary Wilson,G Wilson,Irish,1986-02-05,False,True,
514,530,Brendan Taylor,B Taylor,Zimbabwean,1986-02-06,False,True,
515,531,Elton Chigumbura,E Chigumbura,Zimbabwean,1986-03-14,False,True,
516,532,Graeme Cremer,G Cremer,Zimbabwean,1986-09-19,False,True,
517,533,Craig Ervine,C Ervine,Zimbabwean,1985-08-19,False,False,
518,534,Kyle Jarvis,K Jarvis,Zimbabwean,1989-02-16,False,True,
519,535,Hamilton Masakadza,H Masakadza,Zimbabwean,1983-08-09,False,True,
520,536,Stuart Matsikenyeri,S Matsikenyeri,Zimbabwean,1983-05-03,False,True,
521,537,Chris Mpofu,C Mpofu,Zimbabwean,1985-11-27,False,True,
522,538,Forster Mutizwa,F Mutizwa,Zimbabwean,1985-08-24,False,True,
523,539,Richard Muzhange,R Muzhange,Zimbabwean,1991-01-30,False,True,
524,540,Vusi Sibanda,V Sibanda,Zimbabwean,1983-10-10,False,True,
525,541,Prosper Utseya,P Utseya,Zimbabwean,1985-03-26,False,True,
526,542,Brian Vitori,B Vitori,Zimbabwean,1990-02-22,False,False,
527,543,Malcolm Waller,M Waller,Zimbabwean,1984-02-28,False,True,
528,544,Charlotte Edwards,C Edwards,English,1979-12-17,False,True,
529,545,Tammy Beaumont,T Beaumont,English,1991-03-11,False,True,
530,546,Arran Brindle,A Brindle,English,1981-11-23,False,True,
531,547,Katherine Brunt,K Brunt,English,1985-07-02,False,True,
532,548,Holly Colvin,H Colvin,English,1989-09-07,False,True,
533,549,Lydia Greenway,L Greenway,English,1985-08-06,False,False,
534,550,Jenny Gunn,J Gunn,English,1986-05-09,False,True,
535,551,Danielle Hazell,D Hazell,English,1988-05-13,False,True,
536,552,Heather Knight,H Knight,English,1990-12-26,False,True,
537,553,Laura Marsh,L Marsh,English,1986-12-05,False,True,
538,555,Anya Shrubsole,A Shrubsole,English,1991-12-07,False,True,
539,556,Sarah Taylor,S Taylor,English,1989-05-20,False,True,
540,557,Danni Wyatt,D Wyatt,English,1991-04-22,False,True,
541,558,Mithali Raj,M Raj,Indian,1982-12-03,False,True,
542,559,Harmanpreet Kaur,H Kaur,Indian,1989-03-08,False,True,
543,560,Ekta Bisht,E Bisht,Indian,1986-02-08,False,False,
544,561,Archana Das,A Das,Indian,1988-07-21,False,True,
545,562,Jhulan Goswami,J Goswami,Indian,1982-11-25,False,True,
546,563,Mona Meshram,M Meshram,Indian,1991-09-30,False,True,
547,564,Sulakshana Naik,S Naik,Indian,1978-11-10,False,True,
548,565,Niranjana Nagarajan,N Nagarajan,Indian,1988-10-09,False,True,
549,566,Rasanara Parwin,R Parwin,Indian,1992-05-04,False,True,
550,567,Anuja Patil,A Patil,Indian,1992-06-28,False,True,
551,568,Punam Raut,P Raut,Indian,1989-10-14,False,True,
552,569,Amita Sharma,A Sharma,Indian,2012-08-21,False,True,
553,570,Shubhlakshmi Sharma,S Sharma,Indian,1989-12-31,False,True,
554,571,Gouher Sultana,G Sultana,Indian,1988-03-31,False,True,
555,572,Merissa Aguilleira,M Aguilleira,West Indian,1985-12-14,False,True,
556,573,Stafanie Taylor,S Taylor,West Indian,1991-06-11,False,True,
557,574,Shemaine Campbelle,S Campbelle,West Indian,1992-10-14,False,True,
558,575,Britney Cooper,B Cooper,West Indian,1989-08-23,False,True,
559,576,Shanel Daley,S Daley,West Indian,1988-12-25,False,False,
560,577,Deandra Dottin,D Dottin,West Indian,1991-06-21,False,True,
561,578,Stacy-Ann King,SA King,West Indian,1983-07-17,False,False,
562,579,Kycia Knight,K Knight,West Indian,1992-02-19,False,False,
563,580,Anisa Mohammed,A Mohammed,West Indian,1988-09-07,False,True,
564,581,Subrina Munroe,S Munroe,West Indian,1985-06-11,False,True,
565,582,Juliana Nero,J Nero,West Indian,1979-07-14,False,True,
566,583,Shaquana Quintyne,S Quintyne,West Indian,1996-01-03,False,True,
567,584,Shakera Selman,S Selman,West Indian,1989-09-01,False,True,
568,585,Tremayne Smartt,T Smartt,West Indian,1985-09-17,False,True,
569,586,Shaminda Eranga,S Eranga,Sri Lankan,1986-06-23,False,True,
570,587,Dilshan Munaweera,D Munaweera,Sri Lankan,1989-04-24,False,True,
571,588,Akila Dananjaya,A Dananjaya,Sri Lankan,1993-10-04,False,False,
572,589,Darren Sammy,D Sammy,West Indian,1983-12-20,False,True,
573,590,Samuel Badree,S Badree,West Indian,1981-03-09,True,True,
574,591,Johnson Charles,J Charles,West Indian,1989-01-14,False,True,
575,592,Fidel Edwards,F Edwards,West Indian,1982-02-06,False,True,
576,593,Denesh Ramdin,D Ramdin,West Indian,1985-03-13,False,True,
577,594,Ravi Rampaul,R Rampaul,West Indian,1984-10-15,False,False,
578,595,Lendl Simmons,L Simmons,West Indian,1985-01-25,True,True,
579,596,Shashikala Siriwardana,S Siriwardana,Sri Lankan,1985-02-14,False,True,
580,597,Nilakshika Silva,N Silva,Sri Lankan,1989-09-27,False,True,
581,598,Sandamali Dolawatte,S Dolawatte,Sri Lankan,1983-02-10,False,True,
582,599,Inoka Galagedara,I Galagedara,Sri Lankan,1977-07-17,False,True,
583,600,Chamari Athapaththu,C Athapaththu,Sri Lankan,1990-02-09,False,False,
584,601,Eshani Lokusooriyage Duplicate,E Lokusooriyage,Sri Lankan,1984-06-01,False,True,
585,602,Udeshika Prabodani,U Prabodani,Sri Lankan,1985-09-20,False,True,
586,603,Inoka Ranaweera,I Ranaweera,Sri Lankan,1986-02-18,False,False,
587,604,Deepika Rasangika,D Rasangika,Sri Lankan,1983-12-13,False,False,
588,605,Maduri Samuddika,M Samuddika,Sri Lankan,1984-11-08,False,True,
589,606,Chamani Seneviratna,C Seneviratna,Sri Lankan,1978-11-14,False,True,
590,607,Dilani Manodara,D Manodara,Sri Lankan,1982-12-08,False,True,
591,608,Prasadani Weerakkodi,P Weerakkodi,Sri Lankan,1988-11-13,False,False,
592,609,Sripali Weerakkody,S Weerakkody,Sri Lankan,1986-01-07,False,False,
593,610,Nawroz Mangal,N Mangal,Afghan,1984-07-15,False,True,
594,611,Asghar Afghan,A Afghan,Afghan,1987-02-22,False,True,
595,612,Dawlat Zadran,D Zadran,Afghan,1983-03-19,False,True,
596,613,Gulbadin Naib,G Naib,Afghan,1991-03-16,False,True,
597,614,Hamid Hassan,H Hassan,Afghan,1987-06-01,False,True,
598,615,Izatullah Dawlatzai,I Dawlatzai,Afghan,1991-05-10,False,True,
599,616,Javed Ahmadi,J Ahmadi,Afghan,1992-01-02,False,True,
600,617,Karim Sadiq,K Sadiq,Afghan,1984-01-05,False,True,
601,618,Mohammad Nabi,M Nabi,Afghan,1985-01-01,True,True,OFF_SPIN
602,619,Mohammad Shahzad,M Shahzad,Afghan,1988-01-31,False,True,
603,620,Najibullah Zadran,N Zadran,Afghan,1993-02-28,False,False,
604,621,Nasim Baras,N Baras,Afghan,1993-05-13,False,False,
605,622,Samiullah Shinwari,S Shinwari,Afghan,1987-02-03,False,True,
606,623,Shafiqullah,Shafiqullah,Afghan,1989-08-07,False,True,
607,624,Shapoor Zadran,S Zadran,Afghan,1987-07-08,False,False,
608,625,Sana Mir,S Mir,Pakistani,1986-01-05,False,True,
609,626,Nain Abidi,SNF Abidi,Pakistani,1985-05-23,False,True,
610,627,Asmavia Iqbal Khokhar,AI Khokar,Pakistani,1988-01-01,False,True,
611,628,Batool Fatima,B Fatima,Pakistani,1982-08-14,False,True,
612,629,Bismah Maroof,B Maroof,Pakistani,1992-07-18,False,False,
613,630,Elizebath Khan,E Khan,Pakistani,1981-06-04,False,True,
614,631,Javeria Khan,J Khan,Pakistani,1988-05-14,False,True,
615,632,Javeria Rauf,J Rauf,Pakistani,1989-04-10,False,True,
616,633,Marina Iqbal,M Iqbal,Pakistani,1987-03-07,False,True,
617,635,Nahida Khan,N Khan,Pakistani,1986-11-03,False,True,
618,636,Nida Dar,N Dar,Pakistani,1987-01-02,False,True,
619,637,Qanita Jalil,Q Jalil,Pakistani,1982-03-21,False,True,
620,638,Sadia Yousaf,S Yousaf,Pakistani,1990-11-04,False,True,
621,639,Andrew Puttick,AG Puttick,South African,1980-12-11,False,False,
622,640,Henry Davids,H Davids,South African,1980-01-19,False,True,
623,641,RCC Canning,RCC Canning,,2012-09-06,False,True,
624,642,Rory Kleinveldt,R Kleinveldt,South African,1983-03-15,False,True,
625,643,Vernon Philander,V Philander,South African,1985-06-24,False,True,
626,644,CW Henderson,CW Henderson,,2012-09-06,False,True,
627,645,Monde Zondeki,M Zondeki,South African,1982-07-25,False,True,
628,646,Phil Hughes,P Hughes,Australian,1988-11-30,False,False,
629,647,Ben Rohrer,B Rohrer,Australian,1981-03-26,False,True,
630,648,SPD Smith DUPLICATE,SPD Smith,,2012-09-06,False,True,
631,649,Nathan Hauritz,N Hauritz,Australian,1981-10-08,False,True,
632,650,Stuart Clark,SR Clark,Australian,1975-09-28,False,True,
633,651,Adrian McLaren,AP McLaren,South African,1980-04-21,False,True,
634,652,Dean Elgar,D Elgar,South African,1987-06-11,False,False,
635,653,Hendrik Dippenaar,HH Dippenaar,South African,1977-06-14,False,True,
636,654,RT Bailey,RT Bailey,,2012-09-06,False,True,
637,655,SC van Schalkwyk,SC van Schalkwyk,,2012-09-06,False,True,
638,656,MS Tshabalala,MS Tshabalala,,2012-09-06,False,True,
639,657,PV Mpitsang,PV Mpitsang,,2012-09-06,False,True,
640,658,Jon Holland,J Holland,Australian,1987-05-29,False,True,
641,659,Peter Siddle,P Siddle,Australian,1984-11-25,False,True,
642,660,S van Zyl,S van Zyl,,2012-09-06,False,True,
643,661,AJ Redmond DUPLICATE,AJ Redmond,,2012-09-06,False,True,
644,662,Hamish Rutherford,H Rutherford,New Zealander,1989-04-27,False,False,
645,663,CD Cumming,CD Cumming,,2012-09-06,False,True,
646,664,NT Broom,NT Broom,,2012-09-06,False,True,
647,665,Ian Butler,I Butler,New Zealander,1981-11-24,False,True,
648,666,Derek de Boorder,D de Boorder,New Zealander,1985-10-25,False,True,
649,667,WC McSkimming,WC McSkimming,,2012-09-06,False,True,
650,668,Neil Wagner,N Wagner,New Zealander,1986-03-13,False,False,
651,669,Marcus Trescothick,ME Trescothick,English,1975-12-25,False,False,
652,670,JL Langer,JL Langer,,2012-09-06,False,True,
653,671,Zander de Bruyn,Z de Bruyn,South African,1975-07-05,False,True,
654,672,AVrul Suppiah,AV Suppiah,English,1983-08-30,False,True,
655,673,PD Trego,PD Trego,,2012-09-06,False,True,
656,674,JC Hildreth,JC Hildreth,,2012-09-06,False,True,
657,675,Ben Phillips,BJ Phillips,English,1974-09-30,False,True,
658,676,CM Willoughby,CM Willoughby,,2012-09-06,False,True,
659,677,CD Nash,CD Nash,,2012-09-06,False,True,
660,678,RJ Hamilton-Brown,RJ Hamilton-Brown,,2012-09-06,False,True,
661,679,JS Gatting,JS Gatting,,2012-09-06,False,True,
662,680,Andy Hodd,AJ Hodd,English,1984-01-12,False,True,
663,681,CB Keegan,CB Keegan,,2012-09-06,False,True,
664,682,RSC Martin-Jenkins,RSC Martin-Jenkins,,2012-09-06,False,True,
665,683,RJ Kirtley,RJ Kirtley,,2012-09-06,False,True,
666,684,HGJM Kulatunga,HGJM Kulatunga,,2012-09-06,False,True,
667,685,Mahela Udawatte,M Udawatte,Sri Lankan,1986-07-19,True,False,OFF_SPIN
668,686,MG Vandort,MG Vandort,,2012-09-06,False,True,
669,687,Jehan Mubarak,J Mubarak,Sri Lankan,2012-09-06,False,False,
670,688,Kaushal Lokuarachchi,K Lokuarachchi,Sri Lankan,2012-09-06,False,True,
671,689,Sameera de Zoysa,S de Zoysa,Sri Lankan,1987-01-31,False,False,
672,690,Isuru Udana,I Udana,Sri Lankan,1988-02-17,False,True,MEDIUM_SEAM
673,691,Chanaka Welegedara,C Welegedara,Sri Lankan,1981-03-20,False,True,
674,692,William Perkins,W Perkins,West Indian,1986-10-08,False,True,
675,693,D Ganga,D Ganga,,2012-09-06,False,True,
676,694,Sherwin Ganga,S Ganga,West Indian,1982-02-13,False,True,
677,695,D Mohammed,D Mohammed,,2012-09-06,False,True,
678,696,Michael Yardy,MH Yardy,English,1980-11-27,False,True,
679,697,Alan Kruger,AK Kruger,South African,1981-02-16,False,True,
680,698,Cornelius de Villiers,C de Villiers,South African,1986-03-16,False,True,
681,699,WJ Durston,WJ Durston,,2012-09-06,False,True,
682,700,J Coetzee,J Coetzee,,2012-09-06,False,True,
683,701,D Brand,D Brand,,2012-09-06,False,True,
684,702,Sybrand Engelbrecht,S Engelbrecht,South African,1988-09-15,False,True,
685,703,OAC Banks,OAC Banks,,2012-09-06,False,True,
686,704,Navin Stewart,N Stewart,West Indian,1983-06-13,False,True,
687,705,FC Plaatjies,FC Plaatjies,,2012-09-06,False,True,
688,706,JD Vandiar,JD Vandiar,,2012-09-06,False,True,
689,707,Alviro Petersen,A Petersen,South African,1980-12-05,False,True,
690,708,R Cameron,R Cameron,,2012-09-06,False,True,
691,709,VB van Jaarsveld,VB van Jaarsveld,,2012-09-06,False,True,
692,710,Neil McKenzie,N McKenzie,South African,1975-11-24,False,True,
693,711,R Frylinck,R Frylinck,,2012-09-06,False,True,
694,712,Thami Tsolekile,T Tsolekile,South African,1980-10-09,False,True,
695,713,S Burger,S Burger,,2012-09-06,False,True,
696,714,Aaron Phangiso,A Phangiso,South African,1984-01-21,False,True,
697,715,Ethan O'Reilly,E O'Reilly,South African,1985-12-27,False,True,
698,716,Kushal Janith Perera,KJ Perera,Sri Lankan,2012-09-06,False,False,
699,717,Ashwell Prince,AG Prince,South African,1977-05-28,False,True,
700,718,JP Kreusch,JP Kreusch,,2012-09-06,False,True,
701,719,CA Thyssen,CA Thyssen,,2012-09-06,False,True,
702,720,N Boje,N Boje,,2012-09-06,False,True,
703,721,PJ Ingram,PJ Ingram,,2012-09-06,False,True,
704,722,Jamie How,JM How,New Zealander,1981-05-19,False,True,
705,723,GH Worker,GH Worker,,2012-09-06,False,True,
706,724,Mathew Sinclair,MS Sinclair,Australian,1975-11-09,False,True,
707,725,K Noema-Barnett,K Noema-Barnett,,2012-09-06,False,True,
708,726,Bevan Griggs,BBJ Griggs,New Zealander,1978-03-29,False,True,
